4370;paper_bag;Location(2803, 145948);69800
368;paper_bag;Location(2803, 145948);72000
2183;paper_bag;Location(2803, 145948);31600
3987;paper_bag;Location(2803, 145948);44200
1639;paper_bag;Location(2803, 145948);71200
3644;paper_bag;Location(2803, 145948);28600
4814;paper_bag;Location(2803, 145948);70200
3664;paper_bag;Location(2803, 145948);24200
4784;paper_bag;Location(2803, 145948);71200
4255;paper_bag;Location(2803, 145948);19600
3787;paper_bag;Location(2803, 145948);69400
4315;paper_bag;Location(2803, 145948);17800
2611;paper_bag;Location(2803, 145948);61800
3949;paper_bag;Location(2803, 145948);17200
2269;paper_bag;Location(2803, 145948);69000
2463;paper_bag;Location(2803, 145948);63800
1808;paper_bag;Location(2803, 145948);4600
1389;paper_bag;Location(2803, 145948);65200
3438;paper_bag;Location(2803, 145948);4000
580;paper_bag;Location(2803, 145948);70000
