454;paper_bag;Location(9621, 140703);200400
4974;cig;Location(14310, 125889);200400
246;cig;Location(8902, 141196);200800
2785;paper_bag;Location(8660, 141652);201600
4465;cig;Location(8257, 143127);202200
1819;paper_bag;Location(15592, 129364);202800
614;paper_bag;Location(14500, 129960);203000
1160;paper_bag;Location(8642, 129152);205800
1161;paper_bag;Location(6440, 142414);206200
3103;paper_bag;Location(11932, 116079);206600
849;paper_bag;Location(9650, 129422);207000
1025;paper_bag;Location(9798, 117189);208200
4906;cig;Location(10762, 117763);208800
3722;paper_bag;Location(10679, 143731);209000
1294;glass_bottle;Location(8498, 119519);210600
1731;paper_bag;Location(11033, 148836);213200
1739;paper_bag;Location(13711, 147825);213200
4209;paper_bag;Location(10777, 148660);213200
1505;cig;Location(8866, 137572);214600
3386;paper_bag;Location(13814, 151103);215600
3841;paper_bag;Location(14066, 134391);216800
1374;glass_bottle;Location(15977, 152586);217800
1864;cig;Location(16251, 155563);224200
3383;glass_bottle;Location(12508, 118915);227600
368;paper_bag;Location(7750, 138825);227800
2231;paper_bag;Location(7664, 137900);227800
2531;paper_bag;Location(14170, 156104);228200
4784;paper_bag;Location(16201, 135905);228600
1639;paper_bag;Location(14018, 142030);228600
4434;paper_bag;Location(14738, 144324);229200
4346;cig;Location(13600, 158641);229600
4814;glass_bottle;Location(15165, 144923);229600
580;paper_bag;Location(14663, 119188);229800
4370;glass_bottle;Location(6401, 140943);230000
3787;paper_bag;Location(16300, 134059);230400
2269;glass_bottle;Location(12861, 159953);230800
874;paper_bag;Location(13191, 160504);231000
1389;glass_bottle;Location(11516, 162750);234600
2463;paper_bag;Location(8154, 162713);236000
3792;paper_bag;Location(16587, 128832);236200
3539;cig;Location(11553, 150795);236600
3654;paper_bag;Location(8288, 164530);237000
2611;glass_bottle;Location(14340, 152841);238000
631;paper_bag;Location(3825, 166147);241000
3916;paper_bag;Location(2647, 166628);242400
1348;paper_bag;Location(1288, 170298);244600
1626;paper_bag;Location(4894, 170722);247000
4224;cig;Location(5482, 173590);248800
3987;cig;Location(6087, 133315);255600
4746;paper_bag;Location(11837, 181760);258600
4306;paper_bag;Location(16817, 184937);262800
134;paper_bag;Location(16981, 185203);263400
3139;cig;Location(10491, 151526);265800
3770;paper_bag;Location(17186, 144190);267000
2489;paper_bag;Location(16793, 143368);267200
2183;cig;Location(14319, 189575);268200
4344;paper_bag;Location(9829, 152098);268200
3644;cig;Location(4479, 134295);271200
3481;paper_bag;Location(11955, 193080);273400
84;paper_bag;Location(9342, 192236);275400
2952;paper_bag;Location(9401, 191942);275400
3664;cig;Location(10051, 194617);275600
4255;cig;Location(5590, 138379);280200
1056;paper_bag;Location(9808, 197743);280200
2223;paper_bag;Location(9652, 197926);280400
4315;cig;Location(16987, 162258);282000
4196;paper_bag;Location(4812, 139470);282200
3949;cig;Location(5276, 197635);282600
1936;paper_bag;Location(15096, 162280);285200
2599;paper_bag;Location(15781, 166194);289800
3461;glass_bottle;Location(11036, 201335);293000
868;paper_bag;Location(10056, 166405);293000
1744;paper_bag;Location(8604, 203437);294000
2545;glass_bottle;Location(10520, 170172);294400
4031;paper_bag;Location(12665, 202002);295200
1808;cig;Location(8521, 169573);295200
3438;cig;Location(12828, 204729);295800
2968;paper_bag;Location(15952, 119816);296400
2637;paper_bag;Location(14411, 203858);297000
3196;paper_bag;Location(3621, 146541);299400
2004;paper_bag;Location(2803, 145948);299800
